id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
2305_Collado_sirius_iimn_32045	C47H93N2O6P	[M + Na]+	C47H93N2O6P	Fatty acids	0.9999605417251587	Sphingolipids	0.9998652935028076	Phosphosphingolipids	0.9910427331924438	Phosphosphingolipids	0.9999383687973022			Phosphosphingolipids	0.9999383687973022	Sphingolipids	0.9998705387115479	Lipids and lipid-like molecules	0.9954652190208435	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Phosphocholines; Phosphoethanolamines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Phosphosphingolipids; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic zwitterions; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32045
2306_Collado_sirius_iimn_32063	C20H32O2	[M + H]+	C20H32O2	Fatty acids	0.9869966506958008	Fatty Acids and Conjugates	0.8114736676216125	Unsaturated fatty acids	0.9805942177772522	Long-chain fatty acids	0.7459319233894348	Long-chain fatty acids	0.7459319233894348	Fatty acids and conjugates	0.9005493521690369	Fatty Acyls	0.9760692119598389	Lipids and lipid-like molecules	0.9941967725753784	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	32063
2307_Collado_sirius_iimn_32070	C33H59NO11	[M + H]+	C33H59NO11	Polyketides	0.610097348690033	Macrolides	0.515013575553894	Open-chain polyketides	0.5520031452178955	Amino acids and derivatives	0.5623270273208618	Amino acids and derivatives	0.5623270273208618	Amino acids, peptides, and analogues	0.5708720088005066	Carboxylic acids and derivatives	0.8933508396148682	Organic acids and derivatives	0.9777101278305054	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Amines; Alkanolamines; Aminosaccharides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32070
2308_Collado_sirius_iimn_32087	C30H44N4O11	[M + H3N + H]+	C30H47N5O11	Polyketides	0.581712543964386	Polyols	0.13521581888198853	Ansa macrolides	0.14066340029239655	O-glycosyl compounds	0.7963520288467407	Glycosyl compounds	0.6207353472709656	Carbohydrates and carbohydrate conjugates	0.9559482336044312	Organooxygen compounds	0.9999909400939941	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Alcohols and polyols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Trialkylamines; Benzenoids; Amines; Primary amines; Tertiary amines; Tertiary alkylarylamines; Alkanolamines; Aminosaccharides; Cyclic ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32087
2309_Collado_sirius_iimn_32091	C39H47N5O6	[M + H]+	C39H47N5O6	Terpenoids	0.3604942858219147	Steroids	0.3601554334163666	Linear peptides	0.104966901242733	Steroids and steroid derivatives	0.6151207089424133					Steroids and steroid derivatives	0.6151207089424133	Lipids and lipid-like molecules	0.9246972799301147	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32091
2311_Collado_sirius_iimn_32110	C29H48O15	[M + H]+	C29H48O15	Terpenoids	0.45810049772262573	Monoterpenoids	0.829425036907196	Iridoids monoterpenoids	0.26892635226249695	Terpene glycosides	0.7553202509880066			Terpene glycosides	0.7553202509880066	Prenol lipids	0.23565788567066193	Lipids and lipid-like molecules	0.6586411595344543	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Chemical entities	32110
2312_Collado_sirius_iimn_32136	C33H38O6	[M + H3N + H]+	C33H41NO6	Terpenoids	0.929442286491394	Diterpenoids	0.5288337469100952	Carotenoids (C40, Î²-Î²)	0.2748154401779175	1-hydroxy-2-unsubstituted benzenoids	0.5535293817520142			1-hydroxy-2-unsubstituted benzenoids	0.5535293817520142	Phenols	0.43506988883018494	Benzenoids	0.5007418990135193	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Tertiary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	32136
2313_Collado_sirius_iimn_32227	C38H77N2O6P	[M + H]+	C38H77N2O6P	Fatty acids	0.9997819066047668	Sphingolipids	0.9998666048049927	Phosphosphingolipids	0.993939995765686	Phosphosphingolipids	0.9993402361869812			Phosphosphingolipids	0.9993402361869812	Sphingolipids	0.9993046522140503	Lipids and lipid-like molecules	0.9948408007621765	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Phosphocholines; Phosphoethanolamines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Phosphosphingolipids; Alkyl phosphates; Dialkyl phosphates; Organic zwitterions; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32227
2314_Collado_sirius_iimn_32237	C19H38O4	[M + H3N + H]+	C19H41NO4	Fatty acids	0.988222062587738	Glycerolipids	0.9917706251144409	Monoacylglycerols	0.9938849806785583	1-monoacylglycerols	0.9870070219039917	Monoacylglycerols	0.9976512789726257	Monoradylglycerols	0.9980019927024841	Glycerolipids	0.9959790706634521	Lipids and lipid-like molecules	0.999729335308075	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	32237
2315_Collado_sirius_iimn_32263	C33H56O7	[M + H]+	C33H56O7	Fatty acids	0.6294794678688049	Glycerolipids	0.7746511101722717	Triacylglycerols	0.9400359392166138	Alkyl aryl ethers	0.5354869961738586	Alkyl aryl ethers	0.5354869961738586	Ethers	0.99982088804245	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	32263
2316_Collado_sirius_iimn_32272	C21H37NO4	[M + H]+	C21H37NO4	Alkaloids	0.5243885517120361	Ornithine alkaloids	0.1098627969622612	N-acyl amines	0.1348135620355606	Amino acids and derivatives	0.9784658551216125	Amino acids and derivatives	0.9784658551216125	Amino acids, peptides, and analogues	0.9779930114746094	Carboxylic acids and derivatives	0.9831416606903076	Organic acids and derivatives	0.9861435294151306	Organic compounds; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32272
2317_Collado_sirius_iimn_32330	C19H16N4	[M + H]+	C19H16N4	Alkaloids	0.9910091161727905	Nicotinic acid alkaloids	0.8872314095497131	Pyridine alkaloids	0.8512220978736877	Benzenoids	0.8414615988731384							Benzenoids	0.8414615988731384	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	32330
2318_Collado_sirius_iimn_32336	C19H38O4	[M + Na]+	C19H38O4	Fatty acids	0.9915123581886292	Glycerolipids	0.7764890789985657	Monoacylglycerols	0.8873215913772583	Long-chain fatty alcohols	0.9019485712051392	Long-chain fatty alcohols	0.9019485712051392	Fatty alcohols	0.8488327860832214	Fatty Acyls	0.9707730412483215	Lipids and lipid-like molecules	0.9971935153007507	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Fatty alcohol esters; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	32336
2320_Collado_sirius_iimn_32349	C18H25ClN2O2	[M + H]+	C18H25ClN2O2	Alkaloids	0.9130369424819946	Anthranilic acid alkaloids	0.6473132967948914	Quinoline alkaloids	0.5019532442092896	Aryl chlorides	0.9896730184555054			Aryl chlorides	0.9896730184555054	Aryl halides	0.9844725728034973	Organohalogen compounds	0.9999425411224365	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Diazines; Organochlorides; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32349
2321_Collado_sirius_iimn_32361	C20H37NO3	[M + H]+	C20H37NO3	Fatty acids	0.9841703176498413	Fatty amides	0.9650977253913879	N-acyl amines	0.9766378402709961	N-acyl-alpha amino acids	0.9990474581718445	Amino acids and derivatives	0.9978125095367432	Amino acids, peptides, and analogues	0.9979891777038574	Carboxylic acids and derivatives	0.9999939203262329	Organic acids and derivatives	0.999997615814209	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32361
2322_Collado_sirius_iimn_32371	C18H32O2	[M + C2H3N + H]+	C20H35NO2	Fatty acids	0.9933458566665649	Fatty Acids and Conjugates	0.9038101434707642	Unsaturated fatty acids	0.9890830516815186	Lineolic acids and derivatives	0.7427507042884827			Lineolic acids and derivatives	0.7427507042884827	Fatty Acyls	0.9996053576469421	Lipids and lipid-like molecules	0.9993672966957092	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	32371
2323_Collado_sirius_iimn_32407	C18H32O2	[M + H]+	C18H32O2	Fatty acids	0.9871566891670227	Fatty Acids and Conjugates	0.882455050945282	Unsaturated fatty acids	0.9469923377037048	Lineolic acids and derivatives	0.5714380741119385			Lineolic acids and derivatives	0.5714380741119385	Fatty Acyls	0.9902536273002625	Lipids and lipid-like molecules	0.9851428866386414	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	32407
2324_Collado_sirius_iimn_32427	C13H27ClN4O2S	[M + H]+	C13H27ClN4O2S	Alkaloids	0.8001109957695007	Pseudoalkaloids	0.2529027760028839	Piperidine alkaloids	0.03319433704018593	Aryl chlorides	0.9734906554222107			Aryl chlorides	0.9734906554222107	Aryl halides	0.9759429097175598	Organohalogen compounds	0.9998020529747009	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Azoles; Aryl chlorides; Sulfonyls; Organochlorides; Organosulfonamides; Amines; Secondary amines; Aryl halides; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32427
2325_Collado_sirius_iimn_32430	C18H31NO3	[M + H]+	C18H31NO3	Fatty acids	0.8586639165878296	Linear polyketides	0.08510618656873703	Nitro fatty acids	0.27274370193481445	Fatty acids and conjugates	0.6955324411392212			Fatty acids and conjugates	0.6955324411392212	Fatty Acyls	0.9465957880020142	Lipids and lipid-like molecules	0.9424762725830078	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organic nitro compounds; Organic oxoazanium compounds; Carbonyl compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Fatty Acyls; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32430
2326_Collado_sirius_iimn_32443	C22H36O3	[M + H]+	C22H36O3	Terpenoids	0.8689172267913818	Diterpenoids	0.4608314037322998	Labdane diterpenoids	0.7766083478927612	Fatty Acyls	0.5295109152793884					Fatty Acyls	0.5295109152793884	Lipids and lipid-like molecules	0.8272439241409302	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Cyclic alcohols and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	32443
2328_Collado_sirius_iimn_32508	C18H30O2	[M + H]+	C18H30O2	Fatty acids	0.9762601256370544	Fatty Acids and Conjugates	0.9240053296089172	Unsaturated fatty acids	0.9970614314079285	Lineolic acids and derivatives	0.845859706401825			Lineolic acids and derivatives	0.845859706401825	Fatty Acyls	0.9984402060508728	Lipids and lipid-like molecules	0.998992383480072	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	32508
2329_Collado_sirius_iimn_32565	C21H29N5O2	[M + H3N + H]+	C21H32N6O2	Alkaloids	0.9264206290245056	Nicotinic acid alkaloids	0.30958425998687744	Pyridine alkaloids	0.32248756289482117	Benzene and substituted derivatives	0.6725693941116333					Benzene and substituted derivatives	0.6725693941116333	Benzenoids	0.9627019166946411	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Tetrazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxamic acids; Carboxylic acid derivatives; Diazines; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32565
2330_Collado_sirius_iimn_32595	C20H31NO3	[M + O + H]+	C20H31NO4	Terpenoids	0.5108957290649414	Eicosanoids	0.6860451102256775	Prostaglandins	0.42593371868133545	Amino fatty acids	0.6103765964508057	Amino fatty acids	0.6103765964508057	Fatty acids and conjugates	0.6024361848831177	Fatty Acyls	0.3679219186306	Lipids and lipid-like molecules	0.5793021321296692	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactams; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; N-substituted carboxylic acid imides; Tertiary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32595
2331_Collado_sirius_iimn_32623	C21H40O4	[M + H]+	C21H40O4	Fatty acids	0.994232714176178	Glycerolipids	0.9758804440498352	Monoacylglycerols	0.970948338508606	Monoacylglycerols	0.8942340016365051	Monoacylglycerols	0.8942340016365051	Monoradylglycerols	0.9323742985725403	Glycerolipids	0.9610342979431152	Lipids and lipid-like molecules	0.9993624091148376	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	32623
2332_Collado_sirius_iimn_32624	C32H63N5O5	[M + H]+	C32H63N5O5	Fatty acids	0.48676612973213196	Fatty amides	0.059853412210941315	Ceramides	0.09624446928501129	Alpha amino acids and derivatives	0.5874897241592407	Amino acids and derivatives	0.8673458099365234	Amino acids, peptides, and analogues	0.8876096606254578	Carboxylic acids and derivatives	0.9658905863761902	Organic acids and derivatives	0.975505530834198	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Quaternary ammonium salts; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32624
2333_Collado_sirius_iimn_32646	C21H40O4	[M + H3N + H]+	C21H43NO4	Fatty acids	0.9818492531776428	Glycerolipids	0.9638440012931824	Monoacylglycerols	0.9593518376350403	1-monoacylglycerols	0.6554427742958069	Monoacylglycerols	0.9764220714569092	Monoradylglycerols	0.9838850498199463	Glycerolipids	0.9498985409736633	Lipids and lipid-like molecules	0.9996734857559204	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	32646
2334_Collado_sirius_iimn_32651	C16H30O	[M + H]+	C16H30O	Fatty acids	0.8177645802497864	Fatty acyls	0.9425148963928223	Fatty alcohols	0.6877237558364868	Long-chain fatty alcohols	0.9457105994224548	Long-chain fatty alcohols	0.9457105994224548	Fatty alcohols	0.9855329394340515	Fatty Acyls	0.8460939526557922	Lipids and lipid-like molecules	0.7993342280387878	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	32651
2335_Collado_sirius_iimn_32665	C29H45N3O2	[M + H]+	C29H45N3O2	Alkaloids	0.5379554629325867	Nicotinic acid alkaloids	0.5433295369148254	Pyridine alkaloids	0.48627969622612	Alpha amino acids and derivatives	0.5200904011726379	Amino acids and derivatives	0.4593634009361267	Amino acids, peptides, and analogues	0.4637174606323242	Carboxylic acids and derivatives	0.9920972585678101	Organic acids and derivatives	0.9980456829071045	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32665
2337_Collado_sirius_iimn_32805	C25H56N4O9	[M + H]+	C25H56N4O9	Fatty acids	0.3411962687969208	Fatty amides	0.10828530788421631	Monoacylglycerols	0.14065679907798767	Secondary carboxylic acid amides	0.6955865025520325	Carboxylic acid amides	0.8398220539093018	Carboxylic acid derivatives	0.9260914921760559	Carboxylic acids and derivatives	0.873111367225647	Organic acids and derivatives	0.985039234161377	Organic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32805
2338_Collado_sirius_iimn_32823	C42H83NO9	[M + H]+	C42H83NO9	Fatty acids	0.9996225833892822	Sphingolipids	0.999363124370575	Neutral glycosphingolipids	0.9993520379066467	Glycosphingolipids	0.8408660292625427			Glycosphingolipids	0.8408660292625427	Sphingolipids	0.9301353693008423	Lipids and lipid-like molecules	0.9998781681060791	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32823
2339_Collado_sirius_iimn_32839	C24H43NO5	[M + H]+	C24H43NO5	Fatty acids	0.7145677208900452	Fatty esters	0.41858619451522827	Wax monoesters	0.16042308509349823	Amino acids and derivatives	0.6518853306770325	Amino acids and derivatives	0.6518853306770325	Amino acids, peptides, and analogues	0.6536296606063843	Carboxylic acids and derivatives	0.9960135221481323	Organic acids and derivatives	0.9989884495735168	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32839
